TimeStamp,Events,CH1-410,CH1-470,z
231393.54,,170.615,140.94,0.31225458019267743
231493.536,,164.606,137.075,0.13212181691714844
231593.534,,166.556,136.829,-0.15954914574785042
231693.529,,162.981,137.242,0.3728220831841434
231793.528,,164.474,135.33,-0.25575560428569444
231893.53,,163.395,136.464,0.14417810048038238
231993.524,,165.299,138.638,0.4278189632109911
232093.522,,164.75,138.023,0.3518121141260795
232193.518,,165.462,139.05,0.5097200426384848
232293.512,,166.044,138.436,0.29701953817471066
232393.509,,162.497,134.112,-0.28925491275949705
232493.504,,159.26,134.595,0.21866558100295191
232593.499,,162.751,132.224,-0.759877658919643
232693.495,,157.917,137.677,1.111486208442914
232793.495,,164.633,134.772,-0.3832207201221766
232893.491,,162.579,136.898,0.368289320012212
232993.482,,163.58,137.155,0.3099148800502934
233093.479,,163.102,136.404,0.193280247926086
233193.477,,167.122,139.125,0.34951036305990313
233293.475,,164.425,132.064,-0.9840629247070998
233393.471,,164.902,136.038,-0.10389869355774511
233493.463,,165.384,137.616,0.21156107363553317
233593.463,,163.921,137.696,0.4098155259960165
233693.456,,166.567,138.41,0.2598702992607692
233793.45,,164.558,136.975,0.16754322559271342
233893.452,,169.489,136.393,-0.5641629751379328
233993.447,,164.532,134.818,-0.33254882581956574
234093.444,,167.709,135.69,-0.5095871246530682
234193.437,,168.28,132.306,-1.3731304819598367
234293.432,,162.592,128.743,-1.5210615489172874
234393.429,,164.689,129.898,-1.500724212413798
234493.426,,161.401,128.002,-1.5467507624444405
234593.423,,162.969,129.93,-1.2803819786484933
234693.417,,156.484,127.287,-1.115229692703961
234793.413,,161.52,126.599,-1.8846156347323957
234893.412,,159.057,131.146,-0.5136317717678847
234993.409,,161.674,127.14,-1.771327151329095
235093.405,,154.311,127.0,-0.9105944210832692
235193.4,,158.2,125.106,-1.8250544659143635
235293.397,,160.412,126.661,-1.7244782127818878
235393.389,,160.745,129.537,-1.085412018876585
235493.386,,159.654,129.636,-0.9277458613985172
235593.384,,160.777,132.203,-0.4570735867547972
235693.379,,163.087,137.883,0.6027945058002
235793.378,,166.805,137.867,0.15117258009434567
235893.375,,166.129,141.0,0.9728949812781978
235993.366,,165.383,140.078,0.8484093602098464
236093.367,,164.498,140.107,0.9646478289032343
236193.357,,163.979,133.581,-0.5066896654411016
236293.356,,160.425,131.679,-0.5219483005244777
236393.353,,159.645,129.103,-1.031729029397387
236493.347,,157.732,129.173,-0.7813866023940166
236593.345,,158.127,130.608,-0.48910096769935885
236693.34,,166.359,137.254,0.08122603194499739
236793.335,,165.945,139.358,0.6289566926612887
236893.336,,164.758,139.807,0.880628918788021
236993.329,,168.25,140.639,0.6559997773198388
237093.327,,158.433,132.888,0.02192293411883672
237193.321,,158.892,133.527,0.11904777106980688
237293.314,,156.808,130.278,-0.39132017216524406
237393.315,,157.161,130.583,-0.35999932967116927
237493.308,,158.36,130.534,-0.5144456390948323
237593.304,,159.274,135.656,0.5830354474529963
237693.301,,163.432,139.277,0.9343900164165971
237793.297,,163.853,141.023,1.2967322228016804
237893.291,,164.117,142.932,1.7164561687752296
237993.288,,163.826,144.629,2.1534590717957722
238093.286,,163.237,137.079,0.4494886098984084
238193.282,,159.305,142.007,2.0879769449742827
238293.275,,166.103,147.998,2.677684338733107
238393.277,,166.814,148.318,2.669182104515445
238493.27,,166.53,152.666,3.7294642699144207
238593.264,,168.977,146.778,2.049218888909045
238693.263,,160.107,142.463,2.1094197477448673
238793.26,,163.408,144.515,2.1951198870346973
238893.258,,169.816,146.066,1.7867127565956813
238993.251,,165.746,144.648,1.9478395503690453
239093.25,,165.628,144.914,2.0269792264985123
239193.244,,168.222,144.834,1.696324954518155
239293.239,,164.771,139.961,0.9690863540868335
239393.232,,162.752,142.718,1.8648336558463212
239493.23,,167.075,145.226,1.9341523590204133
239593.23,,167.364,146.042,2.0934998292887066
239693.222,,167.863,143.037,1.3278319521126098
239793.217,,167.586,144.695,1.7539351837772026
239893.216,,167.022,143.542,1.5529808952167754
239993.216,,165.355,138.652,0.6057483348656101
240093.211,,162.71,135.848,0.2680310428369513
240193.207,,163.676,137.705,0.5904946217516704
240293.208,,162.833,137.701,0.6938255793011335
240393.2,,161.421,141.541,1.7710468731316533
240493.202,,163.691,137.926,0.6473459424074486
240593.195,,164.786,136.859,0.2657804196103701
240693.197,,162.859,136.265,0.36143707497979455
240793.195,,162.683,140.519,1.3864844286344424
240893.189,,166.353,138.504,0.46997799186466305
240993.187,,165.742,137.926,0.4100740373081467
241093.183,,164.321,138.563,0.7342839909761761
241193.182,,165.564,138.843,0.6519216224411372
241293.181,,164.487,135.203,-0.07246519466001994
241393.179,,164.321,138.353,0.6914458313287642
241493.175,,165.503,137.071,0.24871819466741116
241593.173,,162.33,136.856,0.5844416803412241
241693.17,,161.973,133.903,-0.06537560516004474
241793.169,,162.063,132.667,-0.3650722289792569
241893.165,,161.597,132.901,-0.25137044293611704
241993.159,,161.808,133.922,-0.03434620034568693
242093.158,,163.862,136.851,0.40875747269070445
242193.156,,162.326,149.286,3.524516248781719
242293.152,,162.036,156.553,5.272706395608818
242393.154,,163.121,157.362,5.3340017804806905
242493.149,,161.575,154.073,4.749017202159043
242593.145,,160.13,156.539,5.506721224794593
242693.142,,160.864,155.449,5.163419689611879
242793.141,,162.133,157.921,5.593959047610667
242893.136,,165.557,156.878,4.936051096856771
242993.134,,164.81,157.663,5.213482635771384
243093.131,,166.849,155.671,4.499823521247635
243193.131,,165.63,154.534,4.381893643061556
243293.129,,166.335,154.342,4.253514567711467
243393.127,,166.621,153.147,3.939721767435784
243493.121,,167.988,154.911,4.191701186064075
243593.121,,169.924,155.858,4.182443734246284
243693.117,,169.254,156.542,4.426765706248293
243793.118,,166.744,147.919,2.7026732050046314
243893.113,,165.048,146.925,2.6761502994475617
243993.109,,163.444,149.787,3.5463181274894184
244093.11,,164.165,147.221,2.8570739824640072
244193.102,,164.081,146.034,2.5899493134796248
244293.104,,161.559,147.363,3.2103337948066826
244393.098,,166.097,146.498,2.459446183629715
