Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
274.49049,,1149.399,1089.863,274.49049,1.450826228,-0.00430332,274.49049,3.291073783,-0.05179750460893026,19.55595060763339,-5.061946412888192,-0.0517975046089302
274.590492,,1149.862,1094.926,274.590492,2.67450619,0.183296621,274.590492,1.508684681,-0.04777616792275955,22.936274441613023,-6.764339578170825,-0.0477761679227595
274.690485,,1148.939,1083.665,274.690485,4.188852039,0.421708362,274.690485,0.0,-0.05681241562868012,16.71454733820964,-4.730121589044602,-0.0568124156286801
274.790482,,1153.775,1076.146,274.790482,6.014932854,0.649316461,274.790482,1.465579404,-0.06728261576130538,11.354735857698705,0.0575857397933485,-0.0672826157613053
274.890481,,1159.074,1087.112,274.890481,7.822809238,0.803116574,274.890481,0.293815182,-0.06208576846689684,15.267356277701904,5.1219006908988485,-0.0620857684668968
274.990478,,1163.389,1093.408,274.990478,8.786888489,0.838457558,274.990478,0.0,-0.06015270902509823,23.10874526181972,6.328663623880372,-0.0601527090250982
275.090473,,1156.201,1091.682,275.090473,7.774250355,0.742839627,275.090473,5.552335437,-0.05580258103910998,26.775369586859536,3.3336908748996468,-0.0558025810391099
275.190474,,1153.802,1094.061,275.190474,3.81425911,0.538930738,275.190474,1.175087924,-0.051777514686228654,24.750448642208102,1.0289205513148731,-0.0517775146862286
275.290467,,1160.206,1087.521,275.290467,-3.385871652,0.275421803,275.290467,0.587630363,-0.06264835727448398,17.619116004032826,3.101179832549876,-0.0626483572744839
275.390468,,1162.522,1073.033,275.390468,-13.12442284,0.009811407,275.390468,8.34212373,-0.07697832815206941,5.398540879049967,8.178333457724488,-0.0769783281520694
275.490463,,1163.61,1059.233,275.490463,-23.74841574,-0.20921421,275.490463,0.293823823,-0.08970101666365875,-8.954027281912804,12.38669935711754,-0.0897010166636587
275.590462,,1169.92,1047.929,275.590462,-33.07197618,-0.35360996,275.590462,4.139036945,-0.1042729417396061,-20.93638346174045,12.776191752535324,-0.1042729417396061
275.690456,,1166.087,1037.776,275.690456,-39.02985106,-0.42017522,275.690456,1.748382947,-0.11003552908144926,-29.489205151392483,10.114863266461054,-0.1100355290814492
275.790456,,1157.969,1035.166,275.790456,-40.34554427,-0.427807393,275.790456,2.863451996,-0.10605033468080761,-34.930795743438935,8.655807785976409,-0.1060503346808076
275.890453,,1167.603,1035.879,275.890453,-36.98947807,-0.408607512,275.890453,0.881445545,-0.11281574302224313,-33.07252615018471,10.185151244313126,-0.1128157430222431
275.990453,,1167.192,1045.596,275.990453,-30.2308246,-0.394972247,275.990453,1.603027568,-0.10417823288713425,-18.692860879784373,11.163559859808377,-0.1041782328871342
276.090447,,1159.264,1076.324,276.090447,-22.16606099,-0.407740991,276.090447,4.260773326,-0.07154539431915408,3.808560495295883,8.694191225231107,-0.071545394319154
276.190446,,1160.566,1087.467,276.190446,-14.82543767,-0.450770995,276.190446,1.175295293,-0.06298564665861306,19.889618908507167,4.623227690924103,-0.062985646658613
276.290443,,1157.619,1084.142,276.290443,-9.284931934,-0.513430767,276.290443,1.767975449,-0.06347252420701445,18.295617032754343,2.0785941505631684,-0.0634725242070144
276.390438,,1154.352,1074.021,276.390438,-5.343334201,-0.578135806,276.390438,0.587647646,-0.06958969187908032,3.0258789682809795,2.2541459158154065,-0.0695896918790803
276.490441,,1159.792,1060.581,276.490441,-2.004765665,-0.628473784,276.490441,1.554355297,-0.08554206271469368,-8.568502106984045,4.400006422789318,-0.0855420627146936
276.590437,,1160.287,1062.64,276.590437,1.571909539,-0.654545664,276.590437,1.603027568,-0.08415762651826654,-1.26582584449393,6.330494730723434,-0.0841576265182665
276.690435,,1160.923,1092.434,276.690435,5.36226738,-0.654223726,276.690435,2.637453625,-0.05899529942985024,21.661249537053013,6.227438795997475,-0.0589952994298502
276.790432,,1158.25,1111.195,276.790432,8.530376754,-0.63054545,276.790432,0.0,-0.040625944312540525,40.64728905726756,4.66461348600932,-0.0406259443125405
276.890426,,1157.367,1105.176,276.890426,10.13224445,-0.586396502,276.890426,3.108804797,-0.045094598342617365,40.64353998017897,3.4487728630264374,-0.0450945983426173
276.990426,,1158.698,1094.454,276.990426,9.811044137,-0.519023613,276.990426,1.933003428,-0.055444990843170644,25.13977992797364,3.3226545846327724,-0.0554449908431706
277.09042,,1157.282,1079.386,277.09042,7.910595874,-0.418217721,277.09042,0.624375624,-0.06730943711212994,9.488995003292072,4.004778686965915,-0.0673094371121299
