Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
1690.84408,,779.559,646.292,1690.84408,2.763100124,0.354588264,1690.84408,16.56198661,-0.17095178171248096,-1.5731186388497769,-0.0302420503571003,-0.1709517817124809
1690.944076,,780.624,646.055,1690.944076,2.910903798,0.384964176,1690.944076,2.313118899,-0.17238644981450746,-1.9084321752382056,-0.634087807705038,-0.1723864498145074
1691.044077,,779.291,645.679,1691.044077,2.874540161,0.377490893,1691.044077,26.20550596,-0.17145328253502232,-1.556361483144332,-0.1161671729988571,-0.1714532825350223
1691.144074,,781.677,647.685,1691.144074,2.51774882,0.304164824,1691.144074,11.94283338,-0.171416070832326,-0.8692416874414308,1.226947154147319,-0.171416070832326
1691.244072,,783.231,647.282,1691.244072,2.224144442,0.243824641,1691.244072,9.105858907,-0.17357459038265843,-0.3384134522278693,2.2951955100066708,-0.1735745903826584
1691.344074,,781.841,647.663,1691.344074,2.845864019,0.371597508,1691.344074,2.3580966,-0.1716180144044633,0.2229225722516931,2.26499614683627,-0.1716180144044633
1691.444069,,781.932,649.386,1691.444069,4.352605844,0.681255963,1691.444069,1.530689881,-0.16951090376145247,1.1385130283442864,1.4999054394208184,-0.1695109037614524
1691.544065,,781.496,649.67,1691.544065,5.676854146,0.953409212,1691.544065,1.424167293,-0.16868416473020978,2.022851974051658,0.8662328531228944,-0.1686841647302097
1691.644066,,780.558,650.021,1691.644066,5.938272533,1.007134683,1691.644066,0.585937094,-0.1672354905080725,2.2267385513101146,0.7917701218830534,-0.1672354905080725
1691.744062,,781.802,649.537,1691.744062,5.161289306,0.847452764,1691.744062,4.27420269,-0.16917966441631,1.707878766146195,1.1935778157923296,-0.16917966441631
1691.844066,,781.902,648.786,1691.844066,4.010870769,0.611024186,1691.844066,7.437545958,-0.1702463991651129,0.9608139504999368,1.7447245411707528,-0.1702463991651129
1691.944059,,782.195,648.017,1691.944059,3.098225794,0.423461707,1691.944059,1.517648765,-0.1715403447989312,0.3117284496504934,2.045075848357847,-0.1715403447989312
1692.04406,,782.194,647.433,1692.04406,2.535783741,0.307871276,1692.04406,1.518272068,-0.17228590349708636,-0.4046699460331051,1.8062280904126968,-0.1722859034970863
1692.144059,,781.231,646.409,1692.144059,2.158745078,0.230384073,1692.144059,1.48626802,-0.17257635705700364,-1.382255648157864,1.0705365094853256,-0.1725763570570036
1692.244059,,780.51,645.635,1692.244059,1.992832796,0.196286565,1692.244059,2.839363782,-0.1728036796453601,-2.217582639105844,0.2732039774942106,-0.1728036796453601
1692.344054,,780.168,645.43,1692.344054,2.189892705,0.236785386,1692.344054,27.76393642,-0.17270382789347943,-2.257120631544917,-0.0651179303356594,-0.1727038278934794
1692.444053,,780.381,645.866,1692.444053,2.416471861,0.283350862,1692.444053,2.938653047,-0.17237093163467587,-1.7959265326679466,0.1445120738601954,-0.1723709316346758
1692.544052,,780.51,645.714,1692.544052,1.931766969,0.183736605,1692.544052,1.489542429,-0.17270246377368637,-2.091757718604918,0.397364997278022,-0.1727024637736863
1692.644052,,780.428,644.823,1692.644052,1.060705851,0.004720243,1692.644052,1.574358115,-0.17375722039701294,-3.254580597759625,0.1275371393802594,-0.1737572203970129
1692.744051,,779.79,644.773,1692.744051,1.894091562,0.175993734,1692.744051,0.0,-0.17314533400017945,-3.016896704915064,-0.5795489350527228,-0.1731453340001794
1692.844046,,778.632,647.251,1692.844046,5.837412141,0.986406332,1692.844046,0.311488354,-0.16873311140564476,0.5631022875410083,-1.0939362633881389,-0.1687331114056447
1692.944046,,779.513,654.738,1692.944046,10.87753693,2.022228946,1692.944046,2.985157866,-0.16006788854066573,5.684953277878587,-1.1079923665962372,-0.1600678885406657
1693.04404,,779.068,655.641,1693.04404,13.44656822,2.550204108,1693.04404,0.0,-0.15842904598828347,8.44895759904483,-0.9059300952606306,-0.1584290459882834
1693.144041,,779.673,655.626,1693.144041,12.83456677,2.424428463,1693.144041,2.882151284,-0.1591013155515197,7.897316406406876,-0.70197568631301,-0.1591013155515197
1693.244041,,779.45,655.18,1693.244041,11.87345414,2.226905141,1693.244041,2.938564156,-0.1594329334787351,7.058850915595311,-0.4123538923299207,-0.1594329334787351
1693.344035,,780.102,655.187,1693.344035,13.21349744,2.502304503,1693.344035,3.016119045,-0.16012649627869172,8.612766389083568,-0.166667865127973,-0.1601264962786917
1693.444034,,780.284,661.009,1693.444034,16.20021786,3.116121161,1693.444034,2.10165029,-0.15286100958112683,11.683987608079708,-0.1750371022071728,-0.1528610095811268
1693.544038,,779.791,660.408,1693.544038,18.07195624,3.500791981,1693.544038,1.562940897,-0.1530961501222764,13.748704805414889,0.0056731947437599,-0.1530961501222764
1693.644036,,781.28,661.826,1693.644036,17.42428054,3.367684734,1693.644036,1.471073542,-0.15289524882244515,13.831044990397103,1.0231128290140818,-0.1528952488224451
1693.74403,,782.489,660.321,1693.74403,15.30053852,2.931223317,1693.74403,0.301701482,-0.15612743437926924,12.581913564140276,2.296336244779216,-0.1561274343792692
1693.844031,,782.073,658.245,1693.844031,13.48447274,2.557994065,1693.844031,5.945928028,-0.15833304563640477,10.69816257604308,2.212433121728496,-0.1583330456364047
1693.944026,,781.197,656.871,1693.944026,12.74764315,2.406564332,1693.944026,0.0,-0.15914807660551694,8.720165548053114,0.4847094392396439,-0.1591480766055169
1694.044027,,779.194,654.62,1694.044027,12.38879262,2.332815068,1694.044027,2.984850074,-0.15987546105334483,7.415519685157159,-0.784237084180009,-0.1598754610533448
