Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,Unnamed: 12
982.367189,,1037.365,977.067,982.367189,-46.19577259,-0.614176615,982.367189,1.564848838,-0.05812611761530416,-47.9656037,-3.869886564,
982.46719,,1035.704,979.421,982.46719,-44.6795621,-0.581070094,982.46719,3.2533437,-0.05434274657624177,-46.27495403,-4.724472161,
982.567186,,1035.618,980.887,982.567186,-41.1280012,-0.50352161,982.567186,0.303692795,-0.05284863723882744,-42.49601035,-5.40161247,
982.667178,,1034.961,985.312,982.667178,-39.95197398,-0.477843006,982.667178,1.523656752,-0.04797185594433027,-41.49516957,-5.726210146,
982.767175,,1034.346,984.953,982.767175,-40.5515055,-0.490933802,982.767175,1.480300311,-0.04775287959734947,-42.36004473,-5.924579618,
982.867174,,1035.048,984.418,982.867174,-34.56941435,-0.360314586,982.867174,0.0,-0.048915605846298914,-36.48135454,-6.320476668,
982.967173,,1033.714,1007.328,982.967173,-17.97924941,0.001932373,982.967173,0.0,-0.02552543546861121,-19.88125471,-6.724912691,
983.067171,,1033.722,1024.41,983.067171,-0.527203889,0.382998532,983.067171,6.208093412,-0.00900822464840634,-2.137761511,-6.710676736,
983.167166,,1033.928,1028.385,983.167166,5.350020004,0.511327967,983.167166,3.102769208,-0.005361108317020256,3.957286538,-6.760159372,
983.267162,,1033.279,1021.986,983.267162,-0.810344798,0.376816138,983.267162,1.92659467,-0.010929284346241437,-2.642406488,-7.737397159,
983.36716,,1032.053,1014.209,983.36716,-9.842999753,0.179587732,983.36716,3.266822118,-0.017289809728764087,-12.14291205,-8.67913239,
983.467159,,1032.719,1009.182,983.467159,-14.22196941,0.083972743,983.467159,1.683350813,-0.0227912917260165,-16.21071743,-7.253518386,
983.567155,,1037.109,1008.581,983.567155,-13.92625705,0.090429634,983.567155,7.709596608,-0.027507234051579833,-15.41925423,-3.558333841,
983.667149,,1040.388,1011.061,983.667149,-14.33168642,0.081577067,983.667149,4.80394422,-0.02818852197449402,-15.88021382,-1.165961666,
983.767146,,1036.838,1005.199,983.767146,-18.74659387,-0.014822626,983.767146,4.450245333,-0.0305148923939902,-20.58588895,-2.774859288,
983.867143,,1034.304,997.859,983.867143,-23.97131769,-0.128904693,983.867143,10.67249123,-0.035236255491615666,-25.96993755,-6.567817062,
983.967137,,1032.641,997.75,983.967137,-25.92112656,-0.171478853,983.967137,9.722281079,-0.03378812191264929,-27.96324586,-8.390618997,
984.067137,,1032.925,999.166,984.067137,-25.94127166,-0.171918723,984.067137,12.59306476,-0.03268291502287185,-27.84517954,-6.604097046,
984.167133,,1037.724,995.21,984.167133,-27.18134816,-0.198995846,984.167133,4.578976303,-0.040968504149465464,-28.92896736,-3.54372888,
984.267123,,1038.735,994.829,984.267123,-29.11106498,-0.241131295,984.267123,10.99007031,-0.0422687210886318,-30.96262186,-2.144871079,
984.367124,,1037.353,994.183,984.367124,-29.56023675,-0.25093898,984.367124,0.611313531,-0.041615534923984475,-31.55528869,-2.394667538,
984.467121,,1038.271,994.349,984.467121,-28.85790705,-0.235603581,984.467121,0.294767749,-0.04230302108023812,-30.76513441,-2.405753506,
984.567117,,1038.858,995.106,984.567117,-29.382275,-0.247053177,984.567117,2.967964301,-0.04211547680241184,-31.1430535,-1.745842258,
984.667109,,1039.472,990.924,984.667109,-32.36419043,-0.312163428,984.667109,0.0,-0.04670448073637386,-34.16093008,-1.403213002,
984.767104,,1038.538,986.968,984.767104,-36.40659847,-0.40042958,984.767104,1.52379118,-0.049656343821795686,-38.37489,-1.371299244,
984.867102,,1039.624,985.826,984.867102,-38.85902281,-0.45397837,984.867102,0.0,-0.05174755488522774,-40.88516431,-0.816050168,
984.967096,,1040.711,984.18,984.967096,-38.17191074,-0.438975249,984.967096,1.523432757,-0.05431959496920861,-40.07504193,-0.046877653,
985.067095,,1040.481,989.051,985.067095,-35.44267897,-0.379382357,985.067095,0.0,-0.04942906213568527,-37.24810983,-0.043401997,
985.167093,,1039.584,990.65,985.167093,-33.3934339,-0.334637003,985.167093,0.0,-0.04707075137747414,-35.26555693,-0.506158469,
985.267084,,1040.12,990.226,985.267084,-32.94805225,-0.324912076,985.267084,0.0,-0.047969465061723546,-34.97886937,-0.32455077,
985.367087,,1040.919,992.077,985.367087,-32.12184418,-0.306871787,985.367087,0.303499624,-0.04692199873381127,-34.19538697,0.487151686,
985.467079,,1041.715,993.297,985.467079,-29.57385638,-0.251236365,985.467079,0.0,-0.046479123368675594,-31.50494369,0.995145168,
985.567072,,1040.953,996.579,985.567072,-27.61370333,-0.208436339,985.567072,0.303619177,-0.042628245463532,-29.46085776,0.927157513,
985.667069,,1040.554,995.35,985.667069,-29.27769338,-0.244769633,985.667069,6.094268584,-0.043442243266567676,-31.24453738,0.497912837,
985.767069,,1040.418,989.984,985.767069,-33.12414335,-0.328757032,985.767069,1.548425857,-0.04847474764950228,-35.27659072,-0.652827286,
985.867067,,1037.133,987.75,985.867067,-34.76233346,-0.364526983,985.867067,1.648758125,-0.04761491534836905,-37.03269407,-2.766451585,
985.967057,,1035.569,990.798,985.967057,-33.85677472,-0.34475407,985.967057,1.569772215,-0.04323323699338234,-36.10008594,-4.956473001,
986.067052,,1033.374,988.789,986.067052,-34.8323739,-0.366056319,986.067052,4.572718339,-0.043145076226032426,-36.99249546,-6.391720879,
986.167055,,1033.42,983.42,986.167055,-39.79782645,-0.474477188,986.167055,1.551521434,-0.04838303884190369,-42.0849762,-7.496905151,
986.267044,,1031.789,978.167,986.267044,-45.24395603,-0.59339366,986.267044,5.902314917,-0.051969927960077066,-47.80450965,-8.43028017,
986.367043,,1032.542,976.051,986.367043,-46.87615454,-0.629032784,986.367043,3.138593543,-0.05471060741354819,-49.44915013,-7.856870443,
986.467043,,1033.595,979.39,986.467043,-44.64558678,-0.580328242,986.467043,1.616083365,-0.0524431716484697,-46.92336111,-5.400860267,
986.567032,,1038.238,981.963,986.567032,-41.64382177,-0.514784574,986.567032,13.72718236,-0.05420240831100392,-43.78216801,-3.588623916,
986.667035,,1035.535,983.797,986.667035,-39.68217602,-0.471951956,986.667035,4.733522182,-0.04996257972931871,-42.08429199,-4.520493571,
986.76703,,1032.99,985.801,986.76703,-37.68372632,-0.428315721,986.76703,23.3843774,-0.04568195239063298,-40.32547387,-6.48602722,
986.867022,,1032.954,988.884,986.867022,-34.31730279,-0.35480972,986.867022,1.213630895,-0.04266404893151093,-36.795085,-6.969514053,
986.967022,,1034.786,992.165,986.967022,-30.94770019,-0.281234303,986.967022,12.49747908,-0.04118822635791371,-33.24571124,-6.655826407,
987.067014,,1032.662,994.302,987.067014,-30.23747866,-0.265726586,987.067014,15.23880812,-0.03714671402646753,-32.73953321,-7.290264208,
987.167015,,1030.466,992.272,987.167015,-31.31491294,-0.289252409,987.167015,1.523029733,-0.037064784282062536,-34.07695331,-8.327748604,
987.267008,,1033.002,991.554,987.267008,-29.81469636,-0.256495116,987.267008,3.155047329,-0.040123833254921075,-32.5352242,-8.708913774,
987.367003,,1030.125,999.242,987.367003,-25.20330876,-0.155805271,987.367003,6.286422957,-0.029979856813493546,-27.76422651,-9.3027936,
987.466998,,1029.242,1000.691,987.466998,-23.1278256,-0.110487008,987.466998,1.618766293,-0.027739831837410377,-25.71351967,-11.13838954,
987.566994,,1026.631,997.195,987.566994,-26.5270137,-0.184708425,987.566994,22.85876721,-0.028672424658908638,-29.34861549,-13.31130688,
987.666995,,1025.764,991.907,987.666995,-29.89786097,-0.258311019,987.666995,2.996356967,-0.03300661750656083,-32.93727254,-14.33994499,
987.766992,,1026.043,995.449,987.766992,-27.26466814,-0.200815141,987.766992,1.604446372,-0.02981746379050385,-30.27153357,-14.18437532,
987.866983,,1026.243,1004.05,987.866983,-20.86198714,-0.061012328,987.866983,1.524239446,-0.021625482463704975,-23.67046031,-13.7972828,
987.966981,,1026.518,1005.919,987.966981,-16.66170796,0.030700947,987.966981,1.552114646,-0.020066866825520883,-19.43707907,-13.56187604,
988.06698,,1026.848,1007.866,988.06698,-15.47010684,0.056719608,988.06698,1.586802157,-0.018485696032908446,-18.43092055,-13.18921831,
988.166974,,1027.083,1008.27,988.166974,-14.00455691,0.088719954,988.166974,1.502446977,-0.01831692278034015,-17.06036957,-12.75499472,
988.266969,,1027.691,1011.895,988.266969,-12.02475484,0.131949016,988.266969,6.124312583,-0.01537037883955396,-14.97978184,-12.67523615,
988.366967,,1027.571,1010.74,988.366967,-12.89103227,0.113033812,988.366967,1.618968613,-0.016379403467010945,-15.75641953,-12.6223079,
988.466959,,1027.411,1005.365,988.466959,-17.76553949,0.006598739,988.466959,1.56844444,-0.021457819704091205,-20.66500028,-11.86498947,
988.566957,,1029.318,998.272,988.566957,-23.92358394,-0.127862425,988.566957,1.563283596,-0.030161718730265998,-26.91288506,-10.95880111,
988.66695,,1029.308,995.307,988.66695,-29.14724013,-0.241921181,988.66695,3.047223895,-0.03303287257069796,-32.18958824,-11.25767342,
988.766951,,1027.272,988.986,988.766951,-33.89003985,-0.345480415,988.766951,0.0,-0.03726958390766997,-36.93361327,-12.37550742,
988.866942,,1026.686,984.187,988.866942,-38.86843924,-0.454183979,988.866942,1.46935767,-0.04139435036612939,-41.88344362,-12.50884548,
988.966944,,1029.345,979.45,988.966944,-43.80634905,-0.56200345,988.966944,0.0,-0.04847257236397902,-46.76563044,-11.59740018,
989.066938,,1028.121,974.891,989.066938,-48.40306742,-0.662372992,989.066938,1.524284288,-0.05177406161337053,-51.40037365,-11.17577483,
989.166935,,1030.38,971.676,989.166935,-51.97805883,-0.740433082,989.166935,0.0,-0.05697315553485128,-55.15247968,-10.74061762,
989.266928,,1029.97,970.419,989.266928,-52.6614693,-0.755355379,989.266928,0.0,-0.05781818887928779,-55.78610952,-7.92241378,
989.366922,,1037.967,973.265,989.366922,-49.61531635,-0.688842499,989.366922,0.303692795,-0.06233531509190572,-52.32855717,-3.10128674,
989.466921,,1040.278,978.041,989.466921,-45.89152859,-0.607533434,989.466921,0.0,-0.05982727693943347,-48.42076642,0.036608184,
989.566918,,1039.398,979.409,989.566918,-44.91960065,-0.586311346,989.566918,3.155142945,-0.057715138955433745,-47.71113569,-0.262536577,
989.666916,,1036.953,982.339,989.666916,-42.87288059,-0.541621126,989.666916,3.104137996,-0.052667767970197225,-45.84747187,-1.795416717,
989.766911,,1038.473,986.684,989.766911,-31.26951203,-0.288261078,989.766911,3.048209878,-0.04987033846811616,-34.25638535,-2.504092276,
989.866902,,1037.267,1017.611,989.866902,-10.42395155,0.166902625,989.866902,0.0,-0.018949797882319656,-13.40997633,-2.827386646,
989.966901,,1035.284,1031.933,989.966901,8.490037836,0.57989039,989.966901,0.0,-0.0032367929959316597,5.677165307,-3.474837389,
990.066897,,1035.937,1039.595,990.066897,17.56635326,0.778072125,990.066897,0.0,0.0035311027601100543,14.79151835,-4.200462275,
990.166896,,1035.613,1041.839,990.166896,18.68131414,0.802417344,990.166896,0.293618944,0.006011898267016622,15.56578513,-4.711269235,
990.266887,,1035.106,1041.661,990.266887,16.34916009,0.75149466,990.266887,0.0,0.006332684768516523,13.12157244,-4.488726288,
990.366888,,1036.245,1035.188,990.366888,13.49250071,0.689119381,990.366888,0.303609977,-0.001020029047184584,10.5226094,-2.875666325,
990.466883,,1039.348,1036.945,990.466883,12.53953404,0.668311313,990.466883,5.023803803,-0.0023120263857726382,9.63764194,-0.868316721,
990.56688,,1039.262,1037.942,990.56688,14.39570507,0.708840887,990.56688,1.599050088,-0.0012701320744912606,11.36480838,-0.595603251,
990.666873,,1038.369,1039.863,990.666873,16.99883529,0.765680346,990.666873,1.480173447,0.0014387948792771567,13.95133168,-1.754158456,
990.766868,,1037.105,1041.458,990.766868,16.95560823,0.764736481,990.766868,0.57272099,0.004197260643811442,13.99497275,-1.451272016,
990.866865,,1041.204,1036.269,990.866865,12.81769588,0.674384989,990.866865,1.552023353,-0.0047397051874560085,9.914046084,1.133667499,
990.966864,,1043.942,1029.239,990.966864,6.371592021,0.533634036,990.966864,0.882123433,-0.01408411578421021,3.401748375,3.229096632,
991.066859,,1041.625,1025.197,991.066859,0.428901479,0.403875134,991.066859,0.910416144,-0.015771510860434525,-2.613393832,3.017321663,
991.166855,,1042.29,1019.4,991.166855,-3.628019649,0.315292088,991.166855,0.855706688,-0.02196125838298361,-6.591579061,2.243625246,
991.26685,,1041.758,1017.171,991.26685,-6.177294159,0.25962857,991.26685,0.0,-0.023601450624809204,-9.087694521,2.721512501,
991.366843,,1044.356,1016.178,991.366843,-8.504602714,0.208811688,991.366843,1.473708683,-0.026981220962966648,-11.50895638,3.511417303,
991.466842,,1042.009,1011.969,991.466842,-11.158299,0.150868117,991.466842,3.385266533,-0.02882892566187045,-14.21682581,3.224093735,
991.566841,,1041.874,1010.114,991.566841,-13.23390382,0.105547197,991.566841,6.346989081,-0.03048353255767971,-16.255889,2.43448374,
991.666834,,1042.641,1010.04,991.666834,-14.07148551,0.087258565,991.666834,12.24790468,-0.03126771343156476,-17.11120881,2.309623215,
991.766828,,1041.585,1009.335,991.766828,-14.10175378,0.086597656,991.766828,7.586263076,-0.030962427454312418,-17.22786135,2.746304961,
991.866828,,1043.126,1011.11,991.866828,-13.22697133,0.105698568,991.866828,3.853982783,-0.030692361229611727,-16.37966635,3.007508617,
991.966824,,1042.455,1011.428,991.966824,-10.79320321,0.158839999,991.966824,3.324317357,-0.029763395062616545,-13.88156603,3.001368029,
992.066822,,1042.082,1016.607,992.066822,-8.069467148,0.218312892,992.066822,1.634227909,-0.024446252790087664,-11.12721892,3.107224123,
992.166818,,1044.0,1015.941,992.166818,-7.898821168,0.222038954,992.166818,2.563651556,-0.026876436781609166,-11.0342502,3.45626446,
992.266814,,1042.633,1012.77,992.266814,-10.7783139,0.159165108,992.266814,1.97509936,-0.02864190947341975,-13.9952548,4.027201001,
992.366817,,1044.989,1008.715,992.366817,-14.37812266,0.08056313,992.366817,2.358141989,-0.03471232711540504,-17.53299199,4.89817014,
992.46681,,1044.916,1006.075,992.46681,-17.82735169,0.005249067,992.46681,8.135135832,-0.0371714089936415,-20.84156709,5.80896265,
992.566809,,1045.661,1001.901,992.566809,-22.52246119,-0.09726885,992.566809,0.0,-0.04184912701152678,-25.5525652,6.094749767,
992.666809,,1045.666,997.003,992.666809,-27.11910856,-0.197636841,992.666809,3.151202798,-0.04653780461447527,-30.34711249,5.715151915,
992.766806,,1044.359,995.775,992.766806,-26.36841377,-0.181245389,992.766806,3.267686814,-0.04652040150944259,-29.70938801,5.608758968,
992.866804,,1045.846,1005.764,992.866804,-18.36807407,-0.00655763,992.866804,1.984673858,-0.038324954151949704,-21.55507156,6.262198148,
992.966801,,1046.685,1015.456,992.966801,-9.131896841,0.195114694,992.966801,1.523835995,-0.029836101596946482,-12.13139718,6.870010258,
993.066798,,1046.139,1017.752,993.066798,-5.958595378,0.264403867,993.066798,1.570152777,-0.027135017430762017,-9.083189823,6.786519252,
993.166795,,1045.522,1014.261,993.166795,-9.242828616,0.192692494,993.166795,1.52379118,-0.029899896893609095,-12.59729965,6.610100366,
993.266793,,1046.559,1008.957,993.266793,-14.43145484,0.079398619,993.266793,0.572622801,-0.03592917360607474,-17.70242604,6.953581479,
993.366794,,1047.496,1003.928,993.366794,-19.3439556,-0.027866045,993.366794,0.0,-0.04159252159435463,-22.43295083,7.491713311,
993.466787,,1046.296,1001.496,993.466787,-24.44938982,-0.139343419,993.466787,1.683299807,-0.042817711240413864,-27.62485803,7.837358657,
993.566788,,1047.567,996.226,993.566788,-26.60922891,-0.186503598,993.566788,1.552023353,-0.04900975307545962,-29.98131768,8.01584466,
993.666787,,1047.935,1001.841,993.666787,-20.03844819,-0.04303032,993.666787,2.960854396,-0.04398555253904101,-23.46030663,7.813910979,
993.766781,,1044.828,1019.308,993.766781,-6.18728263,0.259410471,993.766781,1.926538008,-0.024425072834954636,-9.500513544,6.694908135,
993.86678,,1044.562,1028.412,993.86678,4.801447688,0.499349867,993.86678,0.884069179,-0.015461025769652605,1.570812378,4.487188212,
993.966777,,1041.179,1030.394,993.966777,6.108704812,0.527893882,993.966777,1.599195457,-0.010358449411676648,2.713309828,1.985899488,
994.066779,,1040.252,1023.561,994.066779,1.507194471,0.427419707,994.066779,1.599050088,-0.01604515059812422,-2.180269429,0.810659518,
994.166774,,1040.264,1021.832,994.166774,-1.92237215,0.352534974,994.166774,0.0,-0.017718579129913085,-5.668503454,1.841002366,
994.266771,,1044.022,1021.933,994.266771,-2.545902758,0.338920156,994.266771,1.507683629,-0.02115760012720033,-6.077444476,3.811665836,
994.366767,,1043.919,1020.574,994.366767,-2.812638747,0.333095965,994.366767,3.048658263,-0.022362846159520174,-6.186084938,4.801353836,
994.46677,,1043.547,1019.192,994.46677,-4.079431764,0.305435485,994.46677,0.294785093,-0.02333867089838792,-7.540965026,4.796559096,
994.566766,,1044.711,1017.466,994.566766,-6.341083744,0.256052217,994.566766,0.626252505,-0.026078982608587452,-9.939536046,5.168249611,
994.666763,,1045.276,1014.201,994.666763,-9.905244796,0.178228609,994.666763,1.634035635,-0.029728990237985035,-13.4762376,6.222244853,
994.76676,,1046.601,1008.986,994.76676,-14.5637205,0.076510593,994.76676,0.294715729,-0.03594015293316184,-18.03751627,7.052330217,
994.866755,,1046.038,1004.103,994.866755,-19.13421645,-0.023286381,994.866755,1.645006392,-0.04008936577829874,-22.60507867,7.350955577,
994.966758,,1047.338,1001.224,994.966758,-23.0648151,-0.109111171,994.966758,6.123772234,-0.04402972106425998,-26.58625521,7.703196442,
995.066753,,1046.806,997.35,995.066753,-26.51880256,-0.184529134,995.066753,1.552160296,-0.047244666155906646,-30.0566763,8.186816644,
995.166748,,1047.617,994.841,995.166748,-28.64263428,-0.230903091,995.166748,2.960854396,-0.05037718937359737,-32.19888328,8.170565064,
995.266746,,1047.528,995.423,995.266746,-28.2262002,-0.221810235,995.266746,0.0,-0.04974091384669433,-31.82301193,7.818401959,
995.366746,,1046.16,997.19,995.366746,-26.3751705,-0.181392922,995.366746,2.11316963,-0.046809283474803114,-29.95589023,8.229104242,
995.466744,,1048.92,998.567,995.466744,-26.12472416,-0.175924416,995.466744,1.649221853,-0.048004614269915785,-29.63162925,9.354634915,
995.566742,,1049.326,994.174,995.566742,-28.88205124,-0.23613077,995.566742,6.210102385,-0.05255945244852414,-32.4077685,9.666463241,
995.666743,,1047.637,990.676,995.666743,-33.13532239,-0.329001127,995.666743,1.502233136,-0.054370931916302975,-36.78896183,8.817151168,
